"ID","Role","SystemID","timestamp"
3139,Σκηνικά & Κουστούμια,2,2022-05-22 13:48:05.000
3140,Εικαστική Επιμέλεια σκηνικών,2,2022-05-22 13:48:06.000
3141,Εικονογράφηση,2,2022-05-22 13:48:06.000
3142,Φοίβος,2,2022-05-22 13:49:08.000
3143,Σκηνοθεσία και Ερμηνεία,2,2022-05-22 13:57:53.000
3144,Σκηνικό και Κοστούμι,2,2022-05-22 13:57:54.000
3145,Κείμενο - Σκηνοθεσία - Μουσική Επιμέλεια,2,2022-05-22 14:07:37.000
3146,Χορογραφία - Κίνηση,2,2022-05-22 14:07:39.000
3147,Moυσική,2,2022-05-22 14:17:08.000
3148,Φωτισμοί- ήχοι,2,2022-05-22 14:17:09.000
3149,Δημόσιες Σχέσεις- Επικοινωνία,2,2022-05-22 14:17:10.000
3150,Δημόσιες σχέσεις/ Επικοινωνία,2,2022-05-22 14:17:25.000
3151,Σκηνοθεσία / Διασκευή,2,2022-05-22 14:17:46.000
3152,Ηθοποιοί επί σκηνής (αλφαβητικά),2,2022-05-22 14:17:47.000
3153,Μετάφραση αγγλικού κειμένου,2,2022-05-22 14:17:48.000
3154,Ενδυματολογική υποστήριξη,2,2022-05-22 14:17:50.000
3155,Βίντεο / φωτογραφίες παράστασης,2,2022-05-22 14:17:51.000
3156,Τεχνικός φωτισμού / ήχου,2,2022-05-22 14:17:53.000
3157,Πιάνο – τραγούδι,2,2022-05-22 14:18:11.000
3158,Ακορντεόν – τραγούδι,2,2022-05-22 14:18:12.000
3159,Βοηθός σκηνοθεσίας - coaching,2,2023-09-25 13:21:50.000
3160,Δημόσιες σχέσεις και Επικοινωνία,2,2022-06-04 05:58:32.000
3161,Οργάνωση Περιοδείας,2,2023-09-25 13:21:50.000
3162,Τα κείμενα έγραψαν οι,2,2022-06-04 06:26:38.000
3163,Φωνητική προετοιμασία,2,2022-06-04 06:28:28.000
3164,Βιβλίο - βάση,2,2022-06-04 06:42:00.000
3165,"Θεατρική διασκευή, στήσιμο παράστασης",2,2022-06-04 06:42:01.000
3166,"Επιλογή τραγουδιών, ενορχηστρώσεις, πιάνο επί σκηνής",2,2022-06-04 06:42:02.000
3167,Αφηγήτρια,2,2022-06-04 06:42:02.000
3168,Κορίτσια - Παίζουν και τραγουδούν,2,2022-06-04 06:42:03.000
3169,ΣΚΗΝΙΚΑ,2,2023-09-25 13:21:50.000
3170,ΦΩΤΟΓΡΑΦΙΑ,2,2023-09-25 13:21:50.000
3171,"Σκηνογραφία, Ενδυματολογία",2,2023-09-25 13:21:50.000
3172,Ακροβατικές χορογραφίες,2,2023-09-25 13:21:50.000
3173,Υπεύθυνος Κατασκευής Σκηνικών,2,2023-09-25 13:21:50.000
3174,κείμενο B μέρους,2,2022-06-04 06:53:19.000
3175,ερμηνεία & τραγούδι,2,2022-06-04 06:53:20.000
3176,σκηνογραφία (κατασκευή γλυπτών),2,2022-06-04 06:53:21.000
3177,τεχνικοί υπεύθυνοι,2,2022-06-04 06:53:22.000
3178,ΗΧΟΣ/ΦΩΤΙΣΜΟΙ,2,2022-06-04 06:54:14.000
3179,Μουσική Επιμέλεια,2,2023-09-25 13:21:50.000
3180,"Σενάριο, Σκηνοθεσία",2,2022-06-04 06:58:48.000
3181,Αφήγηση,2,2022-06-04 06:58:51.000
3182,"Φροντιστηριακά αντικείμενα, ενδυματολογική επιμέλεια",2,2022-06-04 07:00:19.000
3183,Κατασκευή φιγούρας,2,2022-06-04 07:00:20.000
3184,Ηλικίες,2,2022-06-04 07:03:41.000
3185,σκηνοθεσία - διδασκαλία,2,2022-06-04 07:04:20.000
3186,Φωτογράφιση Αφίσας,2,2022-06-11 11:40:58.000
3187,Προβολή-Επικοινωνία,2,2022-06-11 11:40:59.000
3188,Γραφιστική Επιμέλεια-Social Media,2,2022-06-11 11:40:59.000
3189,Κίνηση-Χορογραφίες-Φωτισμοί,2,2022-06-11 11:51:44.000
3190,Μουσική-Ενορχήστρωση-VideoArt,2,2022-06-11 11:51:45.000
3191,Στίχοι-Μουσικές Επιλογές,2,2022-06-11 11:51:45.000
3192,Κοστούμια - Σκηνικά,2,2022-06-11 11:58:34.000
3193,Κατασκευές - Μάσκες,2,2022-06-11 11:58:35.000
3194,Βοηθός σκηνοθέτη- γραφιστικά,2,2022-06-11 12:03:47.000
3195,Εκτέλεση κοστουμιών,2,2022-06-11 12:03:48.000
3196,Φωτογραφίες- video,2,2022-06-11 12:03:49.000
3197,Κίνηση-μουσική διδασκαλία,2,2022-06-11 12:05:41.000
3198,Διασκευή/Μεταγραφή,2,2022-06-11 12:13:49.000
3199,Δραματολόγος/Μεταφράστρια Έργου (από τη Γαλλική γλώσσα στην Ελληνική),2,2022-06-11 12:13:49.000
3200,Έρευνα/Δραματουργική επεξεργασία,2,2022-06-11 12:13:50.000
3201,Βοηθός συνθέτη – μουσική διδασκαλία,2,2022-06-11 14:52:18.000
3202,Hairstylist,2,2022-06-11 14:52:20.000
3203,Βοηθός κομμωτή,2,2022-06-11 14:52:20.000
3204,Μουσική Διεύθυνση,3,2023-02-09 11:19:57.000
3205,Παραστάσεις,3,2023-02-09 11:20:52.000
3206,Ηχογράφηση,3,2023-02-09 11:20:53.000
3207,Φωτογραφίες-Video,3,2023-02-20 16:56:36.000
3208,Γραφιστική επιμέλεια,3,2023-02-20 16:57:47.000
3210,Ενορχήστρωση,3,2023-02-20 16:58:17.000
3211,Διασκευή-σκηνοθεσία,3,2023-02-20 17:00:28.000
3212,Δραματουργική επεξεργασία - Σκηνοθεσία,3,2023-02-20 19:21:14.000
3213,ΔΗΜΟΣΙΕΣ ΣΧΕΣΕΙΣ,3,2023-02-20 19:21:55.000
3214,Sounddesign,3,2023-02-20 19:22:29.000
3215,Διεύθυνση ορχήστρας,3,2023-02-20 19:33:27.000
3216,Πρωταγωνιστούν (αλφαβητικά),3,2023-02-20 19:35:39.000
3217,Promo video,3,2023-02-20 19:37:37.000
3218,Βοηθός σκηνογράφου & ενδυματολόγου,3,2023-02-20 19:38:17.000
3219,ΣΤΙΧΟΙ,3,2023-02-20 19:39:25.000
3220,Σχεδιασμός ήχων,3,2023-02-20 19:42:51.000
3221,Σκηνοθεσία - Σκηνική εγκατάσταση,3,2023-02-20 20:05:09.000
3222,Video art - Σχεδιασμός αφίσας,3,2023-02-20 20:06:13.000
3223,Βίντεο παράστασης,3,2023-02-20 20:08:31.000
3224,Video Designer,3,2023-02-20 20:09:05.000
3225,Σύνθεση κειμένου,3,2023-02-20 20:14:07.000
3226,Σκηνοθεσία - Δραματουργία,3,2023-02-20 20:20:10.000
3227,Ειδικές κατασκευές,3,2023-02-20 20:25:00.000
3228,Μετάφραση – Σκηνοθεσία,3,2023-02-20 20:27:39.000
3229,Μουσική σύνθεση – Μουσική διδασκαλία,3,2023-02-20 20:30:50.000
3230,Σκηνοθεσία/Καλλιτεχνική Επιμέλεια,3,2023-02-20 20:38:57.000
3231,Δραματουργική επεξεργασία – Σκηνοθεσία,3,2023-02-20 20:40:00.000
3232,Σκηνικό,3,2023-02-20 20:52:10.000
3233,Αφίσα παράστασης,3,2023-02-20 20:52:11.000
3234,Σχεδιασμός σκηνικού,3,2023-02-20 20:55:01.000
3235,Χορηγός,3,2023-02-20 20:58:22.000
3236,Μουσική επένδυση,3,2023-02-20 21:00:19.000
3237,Προπώληση,3,2023-02-20 21:03:10.000
3238,Τραγούδια,3,2023-02-20 21:06:18.000
3239,Επικοινωνία,3,2023-02-20 21:08:20.000
3240,Σκηνοθεσία – Μουσική,3,2023-02-20 21:50:01.000
3241,Καλλιτεχνική Διεύθυνση,3,2023-02-20 21:50:50.000
3242,Επιμέλεια κοστουμιών,3,2023-02-20 21:55:05.000
3243,Περούκες,3,2023-02-20 21:55:05.000
3244,Video design,3,2023-02-20 21:56:58.000
3245,Promo Trailer,3,2023-02-20 21:56:58.000
3246,Επιμέλεια-Διασκευή,3,2023-02-20 21:57:28.000
3247,Προσαρμογή διαλόγων,3,2023-02-20 21:57:28.000
3248,Κούκλες,3,2023-02-20 21:57:28.000
3249,Μουσική πρωτότυπη,3,2023-02-20 21:57:28.000
3250,Έντυπο υλικό,3,2023-02-20 21:57:28.000
3251,Έναρξη,3,2023-02-20 22:00:23.000
3252,Σκηνικός χώρος - Κοστούμια,3,2023-02-20 22:03:42.000
3253,Επιμέλεια Μαγικών,3,2023-02-20 22:06:45.000
3254,Κείμενο - Σκηνοθεσία,3,2023-09-25 13:21:50.000
3255,Boηθός σκηνοθέτη,3,2023-02-20 22:10:05.000
